policy_id,sponsor_age,sponsor_sex,sponsor_relationship,student_age,student_sex,income_band,scholarship_flag,tuition_per_sem,expected_years,risk_score,risk_tier,premium_per_sem,maturity_benefit
9355,46,M,parent,23,F,medium,1,1232641.0,4,0.0,PREFERRED,135000.0,500000
9356,47,M,parent,25,M,low,1,3228839.0,5,3.0,SUBSTANDARD,273865.17,500000
9357,35,F,parent,18,M,medium,1,2434031.0,5,0.0,PREFERRED,135000.0,500000
9358,31,F,parent,25,M,high,0,1457382.0,4,0.0,PREFERRED,135000.0,500000
9359,61,M,grandparent,25,M,low,1,3208077.0,3,3.5,SUBSTANDARD,273242.30999999994,500000
9360,50,M,other,18,F,low,1,1316344.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9361,63,F,other_relative,21,M,medium,0,3206477.0,4,3.0,SUBSTANDARD,273194.30999999994,500000
9362,50,F,parent,21,M,low,0,2008470.0,4,3.5,SUBSTANDARD,251999.99999999997,0
9363,69,M,grandparent,21,F,low,0,2748699.0,5,8.0,HIGH_RISK,331460.97,0
9364,62,M,grandparent,20,F,low,0,3035035.0,3,5.0,HIGH_RISK,340051.05,0
9365,54,M,parent,22,M,low,1,1955487.0,4,2.0,STANDARD,180000.0,500000
9366,40,M,parent,24,M,medium,0,3197211.0,3,0.0,PREFERRED,155916.33,0
9367,36,F,other_relative,19,F,low,0,1341184.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9368,49,M,parent,25,M,high,0,1350182.0,4,0.5,PREFERRED,135000.0,500000
9369,52,M,parent,19,F,low,1,3478014.0,5,3.0,SUBSTANDARD,281340.42,500000
9370,41,M,parent,18,M,medium,0,3133433.0,4,0.5,PREFERRED,154002.99,500000
9371,56,F,parent,22,F,low,1,3324272.0,4,3.0,SUBSTANDARD,276728.16,500000
9372,65,M,parent,24,F,medium,0,1599313.0,5,5.0,HIGH_RISK,324000.0,500000
9373,55,M,parent,23,M,low,1,1891004.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9374,40,M,parent,22,F,medium,0,2521630.0,3,0.0,PREFERRED,135648.9,500000
9375,68,M,other_relative,21,M,high,1,2178809.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
9376,53,M,other_relative,25,M,low,0,2678352.0,3,3.5,SUBSTANDARD,257350.55999999997,500000
9377,43,M,parent,21,F,medium,1,1468888.0,5,0.0,PREFERRED,135000.0,500000
9378,58,M,parent,23,M,medium,0,3174097.0,4,2.5,STANDARD,200222.91,500000
9379,39,M,parent,19,M,medium,0,2727606.0,5,1.5,STANDARD,186828.18,500000
9380,68,M,parent,22,M,medium,0,1830055.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9381,62,M,grandparent,22,F,medium,0,1630742.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9382,48,M,other_relative,23,F,medium,1,2496739.0,3,0.0,PREFERRED,135000.0,500000
9383,56,F,parent,25,M,high,0,1824714.0,3,1.0,PREFERRED,135000.0,500000
9384,52,M,parent,25,F,low,0,3473990.0,3,3.0,SUBSTANDARD,281219.69999999995,500000
9385,40,M,parent,24,F,low,0,3452045.0,5,3.5,SUBSTANDARD,280561.35,500000
9386,61,F,grandparent,21,M,medium,0,2529104.0,3,3.0,SUBSTANDARD,252873.11999999997,500000
9387,48,M,parent,24,F,high,0,2967231.0,4,0.5,PREFERRED,149016.93,500000
9388,49,M,parent,19,F,medium,1,1733348.0,3,0.0,PREFERRED,135000.0,500000
9389,58,M,parent,23,M,low,1,1408786.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9390,69,M,other,20,F,high,0,1773499.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9391,63,M,parent,23,F,low,1,2917349.0,4,3.0,SUBSTANDARD,264520.47,500000
9392,57,M,parent,22,F,low,1,2862390.0,3,2.5,STANDARD,190871.7,500000
9393,54,M,other,18,F,low,1,3049445.0,4,3.5,SUBSTANDARD,268483.35,500000
9394,30,F,parent,21,M,medium,0,2154818.0,3,0.0,PREFERRED,135000.0,500000
9395,64,M,grandparent,25,F,medium,1,2841513.0,4,2.0,STANDARD,190245.39,500000
9396,46,F,other_relative,25,M,medium,0,2692290.0,5,3.0,SUBSTANDARD,257768.69999999998,500000
9397,41,M,grandparent,22,F,low,0,2016113.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9398,53,M,grandparent,25,M,high,1,1348105.0,4,0.0,PREFERRED,135000.0,500000
9399,55,F,other_relative,25,F,high,0,3054314.0,5,3.0,SUBSTANDARD,268629.42,500000
9400,50,F,other,22,F,low,1,1333437.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9401,46,F,parent,21,F,medium,0,1746006.0,4,1.5,STANDARD,180000.0,500000
9402,59,F,other_relative,25,M,low,1,1272902.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9403,59,M,parent,21,M,high,0,1599453.0,5,2.5,STANDARD,180000.0,500000
9404,41,M,parent,21,M,low,1,2285436.0,5,2.0,STANDARD,180000.0,500000
9405,47,F,parent,19,M,medium,1,1814095.0,5,1.0,PREFERRED,135000.0,500000
9406,64,F,grandparent,24,F,low,1,1815568.0,5,5.0,HIGH_RISK,324000.0,500000
9407,41,F,parent,22,F,medium,0,3258444.0,4,0.5,PREFERRED,157753.32,500000
9408,58,M,parent,22,M,medium,0,2732422.0,4,2.5,STANDARD,186972.66,500000
9409,30,M,parent,18,F,medium,1,1795088.0,5,0.0,PREFERRED,135000.0,500000
9410,61,F,parent,20,F,medium,0,2444187.0,4,2.5,STANDARD,180000.0,500000
9411,45,M,parent,20,M,medium,0,1513034.0,4,1.5,STANDARD,180000.0,500000
9412,46,F,parent,18,F,medium,0,3112836.0,4,1.5,STANDARD,198385.08,500000
9413,34,F,parent,22,M,medium,1,3220041.0,4,0.0,PREFERRED,156601.23,500000
9414,46,M,other_relative,20,M,low,0,2557288.0,4,4.0,SUBSTANDARD,253718.63999999998,500000
9415,38,F,parent,20,M,low,0,2989694.0,4,2.5,STANDARD,194690.82,500000
9416,58,M,parent,18,F,high,1,3307215.0,4,0.0,PREFERRED,159216.45,500000
9417,43,M,parent,20,F,medium,0,2271308.0,4,0.5,PREFERRED,135000.0,500000
9418,56,F,parent,20,M,medium,0,3146207.0,3,2.0,STANDARD,199386.21,500000
9419,44,F,grandparent,22,M,low,0,3073307.0,4,3.5,SUBSTANDARD,269199.20999999996,500000
9420,52,M,other,21,M,low,0,2906533.0,5,6.0,HIGH_RISK,336195.99,500000
9421,48,M,grandparent,20,M,medium,0,3009177.0,5,3.5,SUBSTANDARD,267275.31,500000
9422,69,M,parent,21,F,medium,0,2766811.0,3,3.5,SUBSTANDARD,260004.32999999996,500000
9423,63,M,parent,21,F,medium,0,3200187.0,4,2.5,STANDARD,201005.61,500000
9424,41,F,parent,22,F,high,0,1673359.0,4,0.0,PREFERRED,135000.0,500000
9425,35,F,parent,24,F,low,0,2724802.0,3,2.0,STANDARD,186744.06,0
9426,64,F,grandparent,21,M,medium,1,2731151.0,4,2.0,STANDARD,186934.53,500000
9427,44,F,parent,24,F,medium,1,1846923.0,3,0.0,PREFERRED,135000.0,500000
9428,40,M,parent,21,F,low,1,2141138.0,5,2.0,STANDARD,180000.0,500000
9429,53,F,other,24,F,medium,0,2003893.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9430,36,M,parent,25,F,medium,1,2919972.0,4,0.0,PREFERRED,147599.16,500000
9431,57,M,grandparent,21,F,low,1,2232087.0,5,5.0,HIGH_RISK,324000.0,500000
9432,42,F,grandparent,19,M,medium,1,1864208.0,5,1.0,PREFERRED,135000.0,500000
9433,58,F,parent,24,F,medium,0,1460204.0,3,2.0,STANDARD,180000.0,500000
9434,56,F,parent,20,M,low,0,2704638.0,3,4.0,SUBSTANDARD,258139.13999999996,0
9435,51,M,parent,18,M,medium,1,2913583.0,4,0.0,PREFERRED,147407.49,500000
9436,49,F,grandparent,20,M,low,0,2145126.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9437,57,F,parent,24,M,low,0,2250273.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9438,32,M,other,25,F,medium,1,1387438.0,3,0.0,PREFERRED,135000.0,500000
9439,68,M,grandparent,22,M,low,0,1623577.0,3,6.5,HIGH_RISK,324000.0,500000
9440,53,F,parent,19,F,medium,1,1405337.0,4,0.0,PREFERRED,135000.0,500000
9441,58,M,parent,22,F,medium,0,1830891.0,4,2.5,STANDARD,180000.0,500000
9442,57,F,parent,23,F,high,1,3406996.0,4,0.0,PREFERRED,162209.88,500000
9443,62,M,parent,19,F,low,1,3041363.0,4,3.0,SUBSTANDARD,268240.88999999996,500000
9444,41,M,other_relative,20,M,low,1,2983202.0,5,2.5,STANDARD,194496.06,500000
9445,51,F,parent,21,F,medium,1,1217829.0,3,0.0,PREFERRED,135000.0,500000
9446,57,F,parent,25,F,medium,0,3429883.0,4,2.5,STANDARD,207896.49,500000
9447,47,F,other,20,F,low,1,1447502.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9448,42,F,grandparent,18,F,high,1,1254164.0,3,0.0,PREFERRED,135000.0,500000
9449,35,M,parent,19,M,high,1,2878252.0,3,0.0,PREFERRED,146347.56,500000
9450,56,F,parent,23,M,low,0,2782683.0,3,4.0,SUBSTANDARD,260480.48999999996,0
9451,57,M,parent,21,M,low,0,1346969.0,4,4.5,SUBSTANDARD,251999.99999999997,0
9452,59,M,parent,22,M,low,1,2994914.0,5,4.0,SUBSTANDARD,266847.42,500000
9453,56,M,other,25,F,medium,1,3181434.0,5,3.5,SUBSTANDARD,272443.01999999996,500000
9454,42,M,parent,20,M,medium,1,2431917.0,3,0.0,PREFERRED,135000.0,500000
9455,57,F,other_relative,24,M,medium,0,1836527.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9456,45,F,parent,21,M,high,1,1273604.0,4,0.0,PREFERRED,135000.0,500000
9457,42,M,parent,18,M,medium,1,3180003.0,4,0.0,PREFERRED,155400.09,500000
9458,68,M,parent,24,F,medium,0,2597642.0,3,3.5,SUBSTANDARD,254929.25999999998,500000
9459,56,M,parent,19,F,medium,0,2614211.0,3,2.0,STANDARD,183426.33,500000
9460,49,M,parent,21,F,medium,1,1710291.0,4,0.0,PREFERRED,135000.0,500000
9461,55,M,parent,20,M,medium,0,2279649.0,4,2.5,STANDARD,180000.0,500000
9462,62,F,grandparent,18,M,low,1,1815110.0,4,4.0,SUBSTANDARD,251999.99999999997,500000
9463,50,M,parent,22,F,high,1,3072150.0,4,0.0,PREFERRED,152164.5,500000
9464,69,F,grandparent,21,M,low,0,1323199.0,4,7.0,HIGH_RISK,324000.0,500000
9465,31,M,other_relative,19,F,medium,1,1289953.0,3,0.0,PREFERRED,135000.0,500000
9466,69,F,parent,18,F,low,1,3327361.0,5,5.5,HIGH_RISK,348820.83,500000
9467,46,M,parent,23,M,low,0,2584437.0,5,4.5,SUBSTANDARD,254533.10999999996,500000
9468,34,M,other,22,F,medium,0,2852393.0,5,2.5,STANDARD,190571.79,500000
9469,44,M,other_relative,24,M,low,0,1889889.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9470,33,F,parent,20,M,high,1,1310904.0,3,0.0,PREFERRED,135000.0,500000
9471,67,M,parent,18,F,medium,1,2646892.0,4,2.5,STANDARD,184406.76,500000
9472,70,M,grandparent,25,M,medium,0,3073953.0,4,5.0,HIGH_RISK,341218.59,500000
9473,34,F,parent,19,F,high,0,2716181.0,4,0.0,PREFERRED,141485.43,500000
9474,49,F,other,21,M,medium,0,3092253.0,4,3.0,SUBSTANDARD,269767.58999999997,500000
9475,44,F,parent,20,F,medium,0,3358928.0,4,0.5,PREFERRED,160767.84,500000
9476,43,M,other,25,F,low,1,3340014.0,3,2.0,STANDARD,205200.41999999998,500000
9477,50,F,other,21,M,low,1,1670705.0,5,4.5,SUBSTANDARD,251999.99999999997,500000
9478,34,F,parent,19,M,medium,0,2716696.0,4,0.0,PREFERRED,141500.88,500000
9479,32,M,parent,23,F,medium,1,3198438.0,5,0.0,PREFERRED,155953.14,500000
9480,42,M,parent,24,F,low,0,1347774.0,4,2.5,STANDARD,180000.0,500000
9481,56,M,parent,19,M,medium,0,1638773.0,3,2.0,STANDARD,180000.0,500000
9482,54,F,parent,25,F,low,1,2428815.0,4,2.0,STANDARD,180000.0,0
9483,61,M,other_relative,20,F,high,0,3350577.0,4,2.0,STANDARD,205517.31,500000
9484,42,F,parent,20,M,low,0,2481314.0,4,2.5,STANDARD,180000.0,500000
9485,54,M,other_relative,22,M,low,1,2255456.0,4,2.5,STANDARD,180000.0,500000
9486,70,M,other_relative,25,M,high,0,3390255.0,3,3.0,SUBSTANDARD,278707.64999999997,500000
9487,44,F,parent,21,M,low,0,1768889.0,4,2.5,STANDARD,180000.0,500000
9488,50,M,parent,25,F,low,0,2152205.0,4,3.5,SUBSTANDARD,251999.99999999997,0
9489,53,M,grandparent,20,M,medium,0,3176914.0,4,2.5,STANDARD,200307.41999999998,500000
9490,62,M,other_relative,21,F,low,0,3208300.0,4,5.0,HIGH_RISK,345249.0,0
9491,61,M,other,19,M,medium,1,2577791.0,5,3.5,SUBSTANDARD,254333.72999999998,0
9492,64,M,grandparent,19,F,medium,0,3115119.0,5,4.5,SUBSTANDARD,270453.56999999995,0
9493,48,M,other,22,M,medium,1,1992491.0,4,1.5,STANDARD,180000.0,500000
9494,56,M,parent,24,M,medium,0,3169579.0,5,3.5,SUBSTANDARD,272087.37,500000
9495,59,M,parent,18,F,low,0,2190046.0,4,4.5,SUBSTANDARD,251999.99999999997,500000
9496,53,F,grandparent,18,M,low,0,1210388.0,3,4.0,SUBSTANDARD,251999.99999999997,0
9497,45,M,other_relative,22,M,high,1,2963381.0,3,0.0,PREFERRED,148901.43,0
9498,70,M,parent,19,M,low,1,2608474.0,4,4.5,SUBSTANDARD,255254.21999999997,500000
9499,70,F,other,23,F,high,0,2177072.0,3,4.0,SUBSTANDARD,251999.99999999997,0
9500,60,M,parent,18,F,low,0,1861569.0,5,5.5,HIGH_RISK,324000.0,500000
9501,68,F,parent,20,M,high,1,3459438.0,3,1.0,PREFERRED,163783.14,500000
9502,51,M,parent,20,M,medium,1,2101966.0,3,0.0,PREFERRED,135000.0,500000
9503,70,F,parent,22,F,medium,1,1699811.0,3,2.0,STANDARD,180000.0,500000
9504,35,F,parent,23,M,medium,0,2886274.0,5,1.5,STANDARD,191588.22,500000
9505,50,F,parent,22,M,medium,0,1700107.0,3,1.0,PREFERRED,135000.0,500000
9506,31,M,parent,25,F,low,0,1595524.0,3,1.5,STANDARD,180000.0,500000
9507,69,M,parent,25,F,medium,0,2163363.0,4,4.0,SUBSTANDARD,251999.99999999997,0
9508,51,M,other,25,M,high,0,3370255.0,4,2.0,STANDARD,206107.65,500000
9509,55,F,parent,21,F,high,1,3491220.0,4,0.0,PREFERRED,164736.6,500000
9510,70,F,parent,25,M,medium,1,2364633.0,4,2.5,STANDARD,180000.0,500000
9511,50,F,parent,23,M,low,0,1859997.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9512,54,M,parent,22,M,low,0,1620513.0,4,3.5,SUBSTANDARD,251999.99999999997,0
9513,40,F,parent,23,M,low,0,2555811.0,3,2.0,STANDARD,181674.33,500000
9514,49,F,grandparent,21,F,low,0,2234822.0,5,5.5,HIGH_RISK,324000.0,0
9515,60,M,parent,20,F,high,1,2334155.0,4,0.0,PREFERRED,135000.0,500000
9516,57,F,parent,22,F,low,0,2220337.0,5,5.5,HIGH_RISK,324000.0,500000
9517,42,M,parent,22,F,high,0,2391556.0,4,0.0,PREFERRED,135000.0,500000
9518,63,F,grandparent,22,F,medium,0,2216048.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9519,43,F,parent,24,F,low,1,2279197.0,4,1.0,PREFERRED,135000.0,500000
9520,60,M,parent,22,M,high,1,1410718.0,3,0.0,PREFERRED,135000.0,500000
9521,30,M,parent,23,M,high,1,2558873.0,3,0.0,PREFERRED,136766.19,500000
9522,52,M,grandparent,24,M,medium,0,2317153.0,5,3.5,SUBSTANDARD,251999.99999999997,500000
9523,33,M,other,21,F,medium,0,3176243.0,4,1.5,STANDARD,200287.29,500000
9524,42,M,parent,22,M,high,1,1551661.0,4,0.0,PREFERRED,135000.0,500000
9525,66,M,parent,24,M,low,0,1499345.0,4,6.0,HIGH_RISK,324000.0,0
9526,70,M,grandparent,24,M,medium,0,2380254.0,5,6.0,HIGH_RISK,324000.0,500000
9527,42,M,parent,25,M,medium,1,2775342.0,3,0.0,PREFERRED,143260.26,500000
9528,47,F,other_relative,20,F,high,0,3455121.0,3,0.5,PREFERRED,163653.63,500000
9529,40,F,parent,23,F,low,1,2196257.0,3,0.5,PREFERRED,135000.0,500000
9530,59,M,parent,21,F,low,0,2753482.0,4,4.5,SUBSTANDARD,259604.45999999996,500000
9531,33,M,other,20,F,low,0,2494499.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9532,58,F,parent,25,M,low,0,1905222.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
9533,32,M,parent,20,M,low,1,2594279.0,5,1.5,STANDARD,182828.37,500000
9534,69,F,other,18,F,low,1,2058467.0,4,6.0,HIGH_RISK,324000.0,500000
9535,61,M,parent,23,M,medium,1,2008630.0,3,0.5,PREFERRED,135000.0,500000
9536,56,M,parent,22,F,medium,1,2816296.0,4,1.0,PREFERRED,144488.88,500000
9537,65,M,parent,18,F,low,1,2668352.0,4,4.5,SUBSTANDARD,257050.55999999997,500000
9538,52,F,parent,22,F,high,0,1812174.0,3,0.0,PREFERRED,135000.0,500000
9539,38,F,other_relative,23,M,low,0,1567395.0,4,3.0,SUBSTANDARD,251999.99999999997,0
9540,57,M,other,20,F,medium,0,1339961.0,5,5.0,HIGH_RISK,324000.0,500000
9541,62,M,grandparent,25,F,low,0,2559528.0,4,5.5,HIGH_RISK,325785.84,0
9542,60,M,parent,25,F,medium,1,2001125.0,5,2.0,STANDARD,180000.0,500000
9543,51,F,parent,21,M,low,0,2651483.0,3,3.0,SUBSTANDARD,256544.48999999996,500000
9544,66,F,other_relative,22,F,medium,1,3297015.0,5,4.0,SUBSTANDARD,275910.44999999995,500000
9545,46,M,other,22,F,medium,1,2757320.0,4,1.5,STANDARD,187719.6,500000
9546,42,M,other,22,M,medium,0,1252069.0,4,2.0,STANDARD,180000.0,500000
9547,65,F,grandparent,19,F,high,1,3102910.0,3,2.0,STANDARD,198087.3,500000
9548,62,F,parent,25,F,low,0,2881888.0,5,5.5,HIGH_RISK,335456.64,0
9549,41,F,other,21,M,low,0,1808176.0,3,3.5,SUBSTANDARD,251999.99999999997,0
9550,43,F,parent,22,F,medium,0,1799802.0,5,1.5,STANDARD,180000.0,500000
9551,47,M,other_relative,19,F,medium,1,1790895.0,3,0.0,PREFERRED,135000.0,500000
9552,67,M,grandparent,20,F,low,1,2489306.0,5,6.5,HIGH_RISK,324000.0,500000
9553,39,F,grandparent,21,M,medium,1,1910388.0,4,0.0,PREFERRED,135000.0,500000
9554,57,M,parent,18,M,low,0,1928135.0,5,5.5,HIGH_RISK,324000.0,500000
9555,51,F,parent,24,M,low,1,1211404.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
9556,63,M,grandparent,20,M,low,1,3363354.0,4,4.0,SUBSTANDARD,277900.62,500000
9557,68,F,other_relative,23,F,medium,1,2105000.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9558,67,M,grandparent,25,M,medium,1,1413040.0,4,3.5,SUBSTANDARD,251999.99999999997,500000
9559,56,M,parent,22,F,medium,0,3122396.0,4,2.5,STANDARD,198671.88,0
9560,58,M,other_relative,23,M,low,0,3178892.0,3,4.5,SUBSTANDARD,272366.75999999995,0
9561,44,M,other,23,M,medium,1,1698943.0,3,0.0,PREFERRED,135000.0,500000
9562,45,F,parent,20,F,medium,0,1863157.0,3,1.0,PREFERRED,135000.0,500000
9563,54,F,parent,21,F,medium,1,2758153.0,3,0.0,PREFERRED,142744.59,500000
9564,35,M,parent,21,F,medium,0,1853304.0,5,1.5,STANDARD,180000.0,500000
9565,65,F,grandparent,18,F,low,1,3085861.0,5,6.5,HIGH_RISK,341575.83,500000
9566,69,M,grandparent,19,M,low,0,3386950.0,4,7.0,HIGH_RISK,350608.5,500000
9567,61,F,other_relative,19,F,high,1,3130112.0,4,0.5,PREFERRED,153903.36,500000
9568,36,M,parent,24,M,medium,0,3443319.0,3,0.0,PREFERRED,163299.57,500000
9569,56,F,other_relative,19,M,medium,0,1715638.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9570,52,F,parent,22,F,low,0,2251558.0,3,3.0,SUBSTANDARD,251999.99999999997,500000
9571,42,F,parent,19,F,high,0,3444326.0,4,0.0,PREFERRED,163329.78,500000
9572,40,F,parent,18,M,low,1,1582979.0,4,1.0,PREFERRED,135000.0,0
9573,66,M,grandparent,24,M,low,1,1293305.0,3,5.0,HIGH_RISK,324000.0,500000
9574,52,M,parent,23,M,medium,0,2340529.0,3,1.0,PREFERRED,135000.0,500000
9575,57,M,parent,19,M,low,1,3281190.0,4,3.0,SUBSTANDARD,275435.69999999995,500000
9576,69,M,other_relative,21,M,low,1,1297621.0,4,5.0,HIGH_RISK,324000.0,500000
9577,48,M,parent,21,M,low,1,2096646.0,3,1.5,STANDARD,180000.0,500000
9578,49,F,other_relative,23,F,medium,0,3311592.0,4,2.0,STANDARD,204347.76,500000
9579,32,M,other,20,F,medium,0,3399969.0,3,1.0,PREFERRED,161999.07,500000
9580,45,M,parent,20,M,medium,0,2329111.0,4,1.5,STANDARD,180000.0,500000
9581,41,M,parent,23,F,low,1,2788513.0,4,1.0,PREFERRED,143655.39,500000
9582,49,M,parent,21,F,medium,1,2900191.0,5,1.0,PREFERRED,147005.73,500000
9583,64,F,parent,22,F,medium,1,3035147.0,4,1.0,PREFERRED,151054.41,500000
9584,34,M,parent,18,F,high,0,1860574.0,4,0.0,PREFERRED,135000.0,0
9585,65,M,parent,23,M,low,1,3172626.0,4,4.5,SUBSTANDARD,272178.77999999997,500000
9586,55,M,parent,21,M,high,1,2838675.0,4,0.0,PREFERRED,145160.25,500000
9587,54,M,parent,24,M,low,0,1238986.0,4,3.5,SUBSTANDARD,251999.99999999997,0
9588,52,F,parent,24,M,medium,1,1359631.0,4,0.0,PREFERRED,135000.0,500000
9589,42,M,other_relative,24,F,medium,1,1212417.0,4,0.0,PREFERRED,135000.0,500000
9590,52,F,parent,22,F,high,0,3147945.0,3,0.0,PREFERRED,154438.35,500000
9591,66,M,parent,18,F,high,1,2729261.0,4,1.5,STANDARD,186877.83,500000
9592,41,M,other,20,F,medium,0,2883057.0,4,2.0,STANDARD,191491.71,500000
9593,58,M,other_relative,23,F,low,0,1377523.0,3,4.5,SUBSTANDARD,251999.99999999997,500000
9594,48,M,other_relative,20,F,high,1,1901513.0,4,0.0,PREFERRED,135000.0,500000
9595,62,M,parent,19,M,high,1,2537236.0,4,0.0,PREFERRED,136117.08,500000
9596,44,M,parent,18,M,low,0,1970079.0,4,2.5,STANDARD,180000.0,0
9597,63,M,grandparent,18,F,high,0,2610555.0,3,2.0,STANDARD,183316.65,0
9598,49,M,parent,19,M,medium,1,3030609.0,4,0.0,PREFERRED,150918.27,0
9599,67,M,grandparent,20,M,medium,0,2647688.0,4,5.0,HIGH_RISK,328430.64,500000
9600,61,F,other,25,F,high,0,1689015.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9601,51,M,parent,21,M,medium,0,2593827.0,4,1.5,STANDARD,182814.81,500000
9602,39,M,parent,24,F,medium,0,1875730.0,4,0.5,PREFERRED,135000.0,0
9603,35,F,parent,21,M,low,1,2744609.0,3,0.5,PREFERRED,142338.27,500000
9604,62,M,parent,20,M,low,1,2366823.0,3,2.5,STANDARD,180000.0,500000
9605,60,F,parent,19,M,high,0,1209477.0,4,1.5,STANDARD,180000.0,500000
9606,51,M,other_relative,18,M,medium,1,1573672.0,4,0.5,PREFERRED,135000.0,500000
9607,69,M,parent,18,F,low,1,2319668.0,3,4.0,SUBSTANDARD,251999.99999999997,0
9608,37,M,other,22,M,high,1,1675779.0,4,0.0,PREFERRED,135000.0,500000
9609,34,M,parent,22,M,low,1,3470603.0,4,0.5,PREFERRED,164118.09,500000
9610,33,M,other,19,F,medium,0,3287638.0,4,1.5,STANDARD,203629.14,500000
9611,55,F,other_relative,23,M,medium,0,1989946.0,4,3.0,SUBSTANDARD,251999.99999999997,500000
9612,42,M,parent,20,F,medium,0,1613980.0,4,0.5,PREFERRED,135000.0,500000
9613,47,M,grandparent,23,F,low,0,2541676.0,3,4.0,SUBSTANDARD,253250.27999999997,500000
9614,40,M,parent,21,F,medium,0,2850065.0,4,0.5,PREFERRED,145501.95,500000
9615,45,M,parent,22,F,medium,0,1769797.0,3,1.0,PREFERRED,135000.0,500000
9616,32,F,parent,25,M,low,0,2485336.0,5,3.0,SUBSTANDARD,251999.99999999997,500000
9617,40,M,parent,25,F,low,0,3175357.0,3,2.0,STANDARD,200260.71,500000
9618,50,F,parent,23,M,medium,1,1897089.0,4,0.0,PREFERRED,135000.0,500000
9619,45,F,parent,21,M,medium,1,1249217.0,3,0.0,PREFERRED,135000.0,500000
9620,66,M,parent,21,M,low,1,2196410.0,5,5.5,HIGH_RISK,324000.0,500000
9621,54,M,parent,19,M,high,0,3255127.0,4,0.5,PREFERRED,157653.81,500000
9622,54,F,parent,23,M,medium,0,2871392.0,5,2.5,STANDARD,191141.76,500000
9623,43,M,grandparent,20,F,medium,0,1458947.0,4,1.5,STANDARD,180000.0,500000
9624,35,F,parent,18,M,low,0,2795858.0,3,2.0,STANDARD,188875.74,500000
9625,52,M,parent,25,M,medium,0,1922927.0,4,1.5,STANDARD,180000.0,500000
9626,37,M,parent,21,M,low,0,2444144.0,4,2.5,STANDARD,180000.0,500000
9627,40,M,grandparent,24,F,high,1,2732903.0,5,0.0,PREFERRED,141987.09,500000
9628,36,F,parent,23,M,low,0,2153344.0,4,2.5,STANDARD,180000.0,500000
9629,50,M,other,19,F,low,0,1740671.0,4,5.0,HIGH_RISK,324000.0,0
9630,52,M,parent,20,M,low,1,2601597.0,4,2.0,STANDARD,183047.91,500000
9631,51,M,parent,24,F,medium,0,2798976.0,5,2.5,STANDARD,188969.28,500000
9632,50,F,parent,24,F,medium,1,1453533.0,3,0.0,PREFERRED,135000.0,500000
9633,56,F,parent,24,M,low,1,1697143.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9634,33,M,parent,25,F,medium,0,2600898.0,4,0.0,PREFERRED,138026.94,500000
9635,60,M,other,20,F,high,0,1692069.0,5,4.0,SUBSTANDARD,251999.99999999997,500000
9636,48,F,parent,18,M,medium,0,2305077.0,4,1.5,STANDARD,180000.0,500000
9637,50,F,parent,21,M,high,1,1578216.0,5,0.0,PREFERRED,135000.0,500000
9638,70,F,parent,24,F,medium,0,2420074.0,5,5.0,HIGH_RISK,324000.0,500000
9639,54,M,other_relative,18,M,medium,0,3107756.0,5,3.0,SUBSTANDARD,270232.68,500000
9640,46,M,other,25,F,low,1,3043663.0,4,3.5,SUBSTANDARD,268309.88999999996,0
9641,59,M,parent,23,M,high,1,1839703.0,4,0.0,PREFERRED,135000.0,500000
9642,45,F,grandparent,21,M,low,0,1823418.0,3,4.0,SUBSTANDARD,251999.99999999997,500000
9643,60,M,other_relative,21,F,medium,1,2023011.0,3,1.0,PREFERRED,135000.0,0
9644,43,M,parent,24,F,medium,0,3080965.0,5,1.5,STANDARD,197428.95,0
9645,42,M,other,18,F,medium,0,3114237.0,5,3.0,SUBSTANDARD,270427.11,500000
9646,30,F,parent,25,F,medium,1,2064510.0,3,0.0,PREFERRED,135000.0,500000
9647,54,M,parent,20,M,low,1,2902776.0,4,2.0,STANDARD,192083.28,500000
